
央视频道v4,#genre#
CCTV17,http://121.24.99.14:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV老故事,http://121.24.99.14:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV老故事,http://121.24.99.14:9901/tsfile/live/1070_1.m3u8
CETV2,http://121.24.99.14:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://121.24.99.14:9901/tsfile/live/1062_1.m3u8
CETV4,http://121.24.99.14:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4,http://121.24.99.14:9901/tsfile/live/1082_1.m3u8
CCTV1,http://119.62.63.219:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://119.62.63.219:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://119.62.63.219:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://119.62.63.219:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://119.62.63.219:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://119.62.63.219:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://119.62.63.219:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://119.62.63.219:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://119.62.63.219:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://119.62.63.219:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://119.62.63.219:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://119.62.63.219:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://119.62.63.219:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://119.62.63.219:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://119.62.63.219:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://113.65.162.31:9901/tsfile/live/0001_1.m3u8
CCTV2,http://113.65.162.31:9901/tsfile/live/0002_1.m3u8
CCTV3,http://113.65.162.31:9901/tsfile/live/0003_1.m3u8
CCTV4,http://113.65.162.31:9901/tsfile/live/0004_1.m3u8
CCTV5,http://113.65.162.31:9901/tsfile/live/0005_1.m3u8
CCTV6,http://113.65.162.31:9901/tsfile/live/0006_1.m3u8
CCTV7,http://113.65.162.31:9901/tsfile/live/0007_1.m3u8
CCTV8,http://113.65.162.31:9901/tsfile/live/0008_1.m3u8
CCTV9,http://113.65.162.31:9901/tsfile/live/0009_1.m3u8
CCTV10,http://113.65.162.31:9901/tsfile/live/0010_1.m3u8
CCTV11,http://113.65.162.31:9901/tsfile/live/0011_1.m3u8
CCTV12,http://113.65.162.31:9901/tsfile/live/0012_1.m3u8
CCTV13,http://113.65.162.31:9901/tsfile/live/0013_1.m3u8
CCTV14,http://113.65.162.31:9901/tsfile/live/0014_1.m3u8
CCTV15,http://113.65.162.31:9901/tsfile/live/0015_1.m3u8
CCTV1,http://60.223.224.176:8888/newlive/live/hls/2/live.m3u8
CCTV2,http://60.223.224.176:8888/newlive/live/hls/3/live.m3u8
CCTV3,http://60.223.224.176:8888/newlive/live/hls/4/live.m3u8
CCTV4,http://60.223.224.176:8888/newlive/live/hls/5/live.m3u8
CCTV5,http://60.223.224.176:8888/newlive/live/hls/6/live.m3u8
CCTV5+,http://60.223.224.176:8888/newlive/live/hls/7/live.m3u8
CCTV6,http://60.223.224.176:8888/newlive/live/hls/8/live.m3u8
CCTV7,http://60.223.224.176:8888/newlive/live/hls/9/live.m3u8
CCTV8,http://60.223.224.176:8888/newlive/live/hls/10/live.m3u8
CCTV9,http://60.223.224.176:8888/newlive/live/hls/11/live.m3u8
CCTV10,http://60.223.224.176:8888/newlive/live/hls/12/live.m3u8
CCTV12,http://60.223.224.176:8888/newlive/live/hls/14/live.m3u8
CCTV13,http://60.223.224.176:8888/newlive/live/hls/15/live.m3u8
CCTV14,http://60.223.224.176:8888/newlive/live/hls/16/live.m3u8
CCTV16,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226095/index.m3u8
CCTV1,http://110.53.218.182:9902/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://58.57.21.166:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://119.163.199.98:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://113.220.234.100:9999/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://113.220.234.100:9999/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://110.53.218.182:9902/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://58.218.184.182:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://219.137.230.192:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://58.57.21.166:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://219.137.230.192:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://183.185.219.170:9999/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://110.53.218.182:9902/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://221.225.236.123:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://58.57.21.166:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://183.185.219.170:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.53.218.182:9902/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://183.185.219.170:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://113.220.234.100:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.128.224.11:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://58.53.153.138:9901/tsfile/live/faacts/0010_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://219.137.230.87:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://110.53.218.182:9902/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://113.220.234.100:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://110.53.218.182:9902/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://219.137.230.192:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://110.53.218.182:9902/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://202.100.46.58:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://123.189.36.103:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://123.189.36.103:9901/tsfile/live/1164_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV教育,http://58.53.153.138:9901/tsfile/live/faacts/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://124.115.205.101:8888/newlive/live/hls/5/live.m3u8
CCTV5,http://124.115.205.101:8888/newlive/live/hls/6/live.m3u8
CCTV8,http://124.115.205.101:8888/newlive/live/hls/10/live.m3u8
CCTV9,http://124.115.205.101:8888/newlive/live/hls/11/live.m3u8
CCTV10,http://124.115.205.101:8888/newlive/live/hls/12/live.m3u8
CCTV11,http://124.115.205.101:8888/newlive/live/hls/13/live.m3u8
CCTV12,http://124.115.205.101:8888/newlive/live/hls/14/live.m3u8
CCTV17,http://124.115.205.101:8888/newlive/live/hls/19/live.m3u8
CCTV1,https://pan.nange6.cn:51888/pan/view.php/7ddebbf377bc641ce083d71957c0d474.php?id=cctv1
CCTV2,https://pan.nange6.cn:51888/pan/view.php/7ddebbf377bc641ce083d71957c0d474.php?id=cctv2
CCTV4,https://pan.nange6.cn:51888/pan/view.php/7ddebbf377bc641ce083d71957c0d474.php?id=cctv4
CCTV6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCTV13,https://pan.nange6.cn:51888/pan/view.php/7ddebbf377bc641ce083d71957c0d474.php?id=cctv13
CCTV1,http://60.10.139.10:8801/hls/1/index.m3u8
CCTV3,http://60.10.139.10:8801/hls/3/index.m3u8
CCTV4,http://60.10.139.10:8801/hls/4/index.m3u8
CCTV5,http://60.10.139.10:8801/hls/5/index.m3u8
CCTV6,http://60.10.139.10:8801/hls/6/index.m3u8
CCTV7,http://60.10.139.10:8801/hls/7/index.m3u8
CCTV8,http://60.10.139.10:8801/hls/8/index.m3u8
CCTV10,http://60.10.139.10:8801/hls/10/index.m3u8
CCTV11,http://60.10.139.10:8801/hls/11/index.m3u8
CCTV12,http://60.10.139.10:8801/hls/12/index.m3u8
CCTV13,http://60.10.139.10:8801/hls/13/index.m3u8
CCTV14,http://60.10.139.10:8801/hls/14/index.m3u8
CCTV15,http://60.10.139.10:8801/hls/15/index.m3u8
CCTV2,https://liveop.cctv.cn/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV6,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
CCTV6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CGTN-英语新闻,http://live.cgtn.com/1000/prog_index.m3u8
CGTN-纪录,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
CGTN-纪录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN-俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN-法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN-西班牙语,https://livees.cgtn.com/1000e/prog_index.m3u8
CCTV6,http://ygbh.live/1905.php?id=cctv6
CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
CCTV4,http://112.46.85.60:8009/hls/4/index.m3u8
CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8
CCTV6,http://112.46.85.60:8009/hls/6/index.m3u8
CCTV7,http://112.46.85.60:8009/hls/504/index.m3u8
CCTV8,http://116.208.11.27:88/hls/9/index.m3u8
CCTV8,http://112.46.85.60:8009/hls/8/index.m3u8
CCTV9,http://112.46.85.60:8009/hls/509/index.m3u8
CCTV10,http://116.208.11.27:88/hls/11/index.m3u8
CCTV10,http://112.46.85.60:8009/hls/506/index.m3u8
CCTV11,http://112.46.85.60:8009/hls/11/index.m3u8
CCTV12,http://112.46.85.60:8009/hls/507/index.m3u8
CCTV13,http://112.46.85.60:8009/hls/13/index.m3u8
CCTV13,http://116.208.11.27:88/hls/14/index.m3u8
CCTV14,http://116.208.11.27:88/hls/15/index.m3u8
CCTV15,http://116.208.11.27:88/hls/16/index.m3u8
CCTV15,http://112.46.85.60:8009/hls/15/index.m3u8
CCTV少儿,http://112.46.85.60:8009/hls/14/index.m3u8
CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
CCTV1,http://61.138.128.226:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://124.165.251.82:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://123.138.216.44:9902/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://61.138.128.226:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://123.138.216.44:9902/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://61.136.67.238:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://123.138.216.44:9902/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://61.136.67.238:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://124.165.251.82:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://123.138.216.44:9902/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://61.136.67.238:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://123.138.216.44:9902/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://124.165.251.82:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://61.136.67.238:50085/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://223.112.219.174:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://223.112.219.174:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://124.165.251.82:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://223.112.219.174:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://124.165.251.82:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://223.112.219.174:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.138.216.44:9902/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://58.51.111.46:1111/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://nnth.7766.org:85//tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://59.48.75.130:3052/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://nnth.7766.org:85//tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://59.48.75.130:3052/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://nnth.7766.org:85//tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://nnth.7766.org:85//tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://nnth.7766.org:85//tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://nnth.7766.org:85//tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://nnth.7766.org:85//tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://nnth.7766.org:85//tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://nnth.7766.org:85//tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://nnth.7766.org:85//tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://nnth.7766.org:85//tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://60.10.139.10:8801/hls/16/index.m3u8
CCTV7,https://epg.pw/stream/ac01cb50d02dc19b524e493e1d65202f058f6d2061d1d137e70d84fc4b1ff86f.m3u8
CCTV1,http://14.212.185.27:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CGTN,https://live.cgtn.com/1000/prog_index.m3u8
CCTV13,http://1.24.190.98:10080/hls/13/index.m3u8
CCTV2,http://liveop.cctv.cn:80/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV2,http://liveop.cctv.cn/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8
CCTV2,http://14.212.185.27:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://14.212.185.27:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
CGTN法语,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
CGTN阿拉伯语,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
CCTV17,http://60.10.139.10:8801/hls/98/index.m3u8
CCTV老故事,http://60.10.139.10:8801/hls/74/index.m3u8
CCTV世界地理,http://60.10.139.10:8801/hls/73/index.m3u8
CCTV兵器科技,http://60.10.139.10:8801/hls/72/index.m3u8
CCTV高尔夫网球,http://60.10.139.10:8801/hls/70/index.m3u8
CCTV风云足球,http://60.10.139.10:8801/hls/69/index.m3u8
CCTV风云音乐,http://60.10.139.10:8801/hls/68/index.m3u8
CCTV怀旧剧场,http://60.10.139.10:8801/hls/67/index.m3u8
CCTV风云剧场,http://60.10.139.10:8801/hls/66/index.m3u8
CCTV第一剧场,http://60.10.139.10:8801/hls/65/index.m3u8
CCTV电视指南,http://60.10.139.10:8801/hls/64/index.m3u8
CCTV文化精品,http://60.10.139.10:8801/hls/80/index.m3u8
CCTV2,http://221.12.3.18:8980/live/cctv2/index.m3u8
CCTV4,http://221.12.3.18:8980/live/cctv4/index.m3u8
CCTV7,http://221.12.3.18:8980/live/cctv7/index.m3u8
CCTV9,http://221.12.3.18:8980/live/cctv9/index.m3u8
CCTV11,http://221.12.3.18:8980/live/cctv11/index.m3u8
CCTV12,http://221.12.3.18:8980/live/cctv12/index.m3u8
CCTV15,http://221.12.3.18:8980/live/cctv15/index.m3u8
CCTV11,http://fangke.blueswords.com:9901/tsfile/live/0011_1.m3u8
CCTV4,http://dassby.qqff.top:99/live/cctv4欧洲/index.m3u8
CCTV7,http://dassby.qqff.top:99/live/CCTV7高清/index.m3u8
CCTV13,http://dassby.qqff.top:99/live/CCTV13/index.m3u8
CCTV14,http://dassby.qqff.top:99/live/CCTV14高清/index.m3u8
CCTV15,http://dassby.qqff.top:99/live/CCTV15/index.m3u8
CCTV17,http://dassby.qqff.top:99/live/CCTV17/index.m3u8
CCTV11,http://dassby.qqff.top:99/live/CCTV11/index.m3u8
CCTV4K,http://hlslive-tx-cdn.ysp.cctv.cn/ysp/2024081302.m3u8?key=txiptv&playlive=1&authid=0
CCTV4K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/1.m3u8
CCTV4K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/playlist.m3u8
卫视频道v4,#genre#
广东卫视,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/gdws/gdws2000/2000/index.m3u8?&encrypt=
广东卫视,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/gdws/gdws450/350/index.m3u8?&encrypt=
广东卫视,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/gdws/gdws711/1000/index.m3u8?&encrypt=
甘肃卫视,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/gansu/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
吉林卫视,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
山东教育卫视,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/shandongedu/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
内蒙古卫视,http://hlsbkmgsplive.miguvideo.com/envivo_w/2018/SD/neimeng/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
青海卫视,http://hlsbkmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
重庆卫视,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
宁夏卫视,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/ningxia/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
西藏卫视,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/xizang/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
云南卫视,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/yunnan/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
海南卫视,http://hlsbkmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
东南卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/dongnanws/57/20230724/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
海峡卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
湖北卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/hubeiwshd/57/20220712/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
陕西卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/57/20220809/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
江苏卫视,http://hlsbkmgsplive.miguvideo.com/wd_r2/CCTV/jiangsuhd/2500/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
辽宁卫视,http://hlsbkmgsplive.miguvideo.com/wd_r2/ocn/liaoningwshd/3000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
大湾区卫视,http://hlsbkmgsplive.miguvideo.com/wd_r3/2018/nfmedia/nfws/1000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
东方卫视,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/3000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
山东卫视,http://hlsbkmgsplive.miguvideo.com/wd_r4/yg/shandongwshd/3000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
广西卫视,http://hlsbkmgsplive.miguvideo.com/wdguangxiwssd600/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
贵州卫视,http://hlsbkmgsplive.miguvideo.com/wdguizhouwssd600/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
河南卫视,http://hlsbkmgsplive.miguvideo.com/wdhenanwssd600/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
湖南卫视,http://hlsbkmgsplive.miguvideo.com/wdhunanhd2500/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
新疆卫视,http://hlsbkmgsplive.miguvideo.com/wdxinjiangwssd600/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
广东卫视,http://hlsbkmgsplive.miguvideo.com/ws_w/gdws/gdws3000/3000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
甘肃卫视,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/gansu/1000/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
吉林卫视,http://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
内蒙古卫视,http://hlsbkmgsplive.miguvideo.com/envivo_w/2018/SD/neimeng/1000/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
青海卫视,http://hlsbkmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
重庆卫视,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
宁夏卫视,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/ningxia/1000/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
西藏卫视,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/xizang/1000/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
云南卫视,http://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/yunnan/1000/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
海南卫视,http://hlsbkmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
东南卫视,http://121.24.99.14:9901/tsfile/live/1047_1.m3u8
东南卫视,http://121.24.99.14:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://121.24.99.14:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://121.24.99.14:9901/tsfile/live/1045_1.m3u8
云南卫视,http://121.24.99.14:9901/tsfile/live/0119_1.m3u8
北京卫视,http://121.24.99.14:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://121.24.99.14:9901/tsfile/live/1033_1.m3u8
吉林卫视,http://121.24.99.14:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://121.24.99.14:9901/tsfile/live/1049_1.m3u8
四川卫视,http://121.24.99.14:9901/tsfile/live/1040_1.m3u8
四川卫视,http://121.24.99.14:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://121.24.99.14:9901/tsfile/live/1034_1.m3u8
天津卫视,http://121.24.99.14:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://121.24.99.14:9901/tsfile/live/0112_1.m3u8
安徽卫视,http://121.24.99.14:9901/tsfile/live/1032_1.m3u8
安徽卫视,http://121.24.99.14:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://121.24.99.14:9901/tsfile/live/1036_1.m3u8
山东卫视,http://121.24.99.14:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
